@id|@type|@lat|@lon|name|operator|opening_hours|description|capacity|capacity:persons|fee|access|seasonal|ele|start_date|source|website|phone|email|addr:housenumber|addr:street|addr:place|addr:city|addr:postcode|amenity|shelter_type|tourism|building|building:material|material|building:levels|drinking_water|fireplace|stove|heating|bunks|mattress|bed|toilet|shower|indoor_seating|covered|reservation|image|wikidata|wikipedia,,,,
215667342|way|46.8444231|10.7780080|Brandenburger Haus|DAV Sektion Berlin||||||||3272|||https://www.brandenburgerhaus.at/|+43 (0) 720 920 308|info@brandenburgerhaus.at|254||Kaunertal|Kaunertal|6524|||alpine_hut|yes||||||||||||no||||http://www.flickr.com/photos/yumekosan/8147270728/|Q897899|de:Brandenburger Haus,,,,
217894316|way|47.2119228|12.6964040|Krefelder Hütte|DAV Sektion Krefeld||||||||2300|||http://www.krefelderhuette.com/|+43 664 5444 726|info@krefelderhuette.com||||||restaurant||alpine_hut|yes|||||||||||||||||Q1787108|de:Krefelder Hütte,,,,
217894340|way|47.2231441|12.7046335|Salzburger Hütte|||||||||1860|1879||https://www.salzburger-huette.at/de/huette/|+43 6549 7349||60|Astenweg||Kaprun|5710|restaurant||alpine_hut|yes||||||||||||||||https://commons.wikimedia.org/wiki/File:Salzburger_H%C3%BCtte.jpg||,,,,
218117041|way|46.9971847|10.0643358|Alpe Gibau||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
218564237|way|47.3463437|12.4677529|Achental Grundalm|||||||||1640||||||1|Achental||Jochberg|6373|||alpine_hut|yes||||||||||||||||||,,,,
218941198|way|47.1447390|10.8472784|Erlanger Hütte|DAV Sektion Erlangen||||||||2550||geoimage.at|https://www.alpenverein.at/huetten/?huette_nr=0532|+436643920268|rimmlchristian@gmx.at||||||||alpine_hut|yes|||||||||||||||||Q1355281|de:Erlanger Hütte,,,,
218948551|way|47.1336752|10.8946537|Vordere Fundusalm|||||||||1611||geoimage.at|||||||||||alpine_hut|yes||||||||||||||||||,,,,
220074288|way|47.4148835|12.2866546|Kobingerhütte||May-Oct Tu-Su 14:00-10:00||34|||||1504|||https://www.kobingerhuette.at/|+43 664 3218553|kobingerhuette@aon.at|17|Gaisberg||Kirchberg in Tirol|6365|||alpine_hut|yes|||||||||||||||recommended|||,,,,
220099370|way|47.7757958|14.5129486|Anlaufalm|||||||||982||geoimage.at|https://www.anlaufalm.at/|+43 (0) 676/3351277|anlaufalm@gmail.com|10|Hintergebirge||Reichraming|4462|||alpine_hut|yes|||||||||||||||required|||,,,,
220250079|way|48.0425347|15.4824773|Josef-Franz-Hütte|Naturfreunde Österreich||||||||||||||19||Röhrenbach|Rabenstein an der Pielach|3203|||alpine_hut|yes||||||||||||||||||,,,,
220286053|way|47.1131173|10.8912661|Hintere Fundusalm|||||||||1964||geoimage.at|||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
220709492|way|47.3700499|15.1864111|Ochsenstall|||||||||||geoimage.at||||4|Mugelweg||Niklasdorf|8712|||alpine_hut|yes||||||||||||||||||,,,,
221224825|way|47.3301487|13.7839326|Kaltenbachalm|||||||||1340|||https://www.starchlhof.at/|||47|Untertalstraße||Schladming|8971|||alpine_hut|||||||||||||||||||,,,,
222272618|way|47.9965468|15.9524367|Hocheck-Schutzhaus|ÖTK Österreichischer Touristenklub||||||||1027|||http://hocheck.schutz.haus|||59||Furth|Furth an der Triesting|2564|||alpine_hut|yes|||||||||||||||||Q1621747|,,,,
222454069|way|47.6153465|15.3152603|Strobl-Hütte||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
222617200|way|47.6193171|14.6762927|Ennstaler Hütte|Sektion Steyr||||||||1543||||||28||Gstatterboden|Admont|8913|||alpine_hut|yes|||||||||||||||||Q1343468|de:Ennstaler Hütte,,,,
222620468|way|47.6052758|14.6670817|Kroisen Alm||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
"222786307|way|46.8125264|15.0116907|Grünangerhütte|ÖAV Sektion Deutschlandsberg|""May-Oct,Dec-Mar PH,Mo-Su 08:00-18:00""|||||||1575|||https://www.alpenverein.at/gruenangerhuette/|||103||Garanas|Schwanberg|8530|restaurant||alpine_hut|||||||||||||||||||",,,,
223063536|way|47.2601548|15.2033638|Plotscherbauer|||||||||1133||||||66||Arzwaldgraben|Übelbach|8124|||alpine_hut|yes||||||||||||||||||,,,,
223387409|way|46.9155334|13.3740196|Reisseckhütte|Sektion Oesterr. Gebirgsverein||||||||2287||||||11||Reißeckhütte|Mühldorf|9814|restaurant||alpine_hut|yes|||||||||||||||||Q2142288|de:Reißeckhütte,,,,
224292744|way|47.4132325|14.9021489|Rammelhütte|||||||||1514||geoimage.at|||||||||||alpine_hut|yes||||||||||||||||http://bergliste.at/images/0113_bild0058.jpg||,,,,
224554808|way|47.3601398|14.9414594|Weiglmoaralm|||||||||||geoimage.at||||22||Preßnitzgraben|Sankt Stefan ob Leoben|8713|||alpine_hut|yes||||||||||||||||||,,,,
225005220|way|47.2159454|15.0526824|Gleinalm Schutzhaus|?||||||||1586||geoimage.at,http://www.gleinalm-schutzhaus.com||+43 680 143 6773||49||Neuhof|Übelbach|8124|restaurant||alpine_hut|yes|||||||||||||||||Q105037356|,,,
225037705|way|46.9987875|14.9163920|Bernsteinhütte|||||||||1559|||||||||||||alpine_hut|hut||||||||||||||||||,,,,
225037707|way|46.9908403|14.9419302|Knödelhütte|||||||||||||||33||Oberauerling|Preitenegg|9451|||alpine_hut|hut||||||||||||||||||,,,,
225646878|way|47.3546569|14.9371637|Pfaffenthaler Alm||||||no|||||geoimage.at|||||||||||alpine_hut|yes||||||||||||||||||,,,,
225671058|way|46.7473948|13.7145452|Gingerhütte|||||||||1700||basemap.at||||16||Mooswald|Fresach|9712|||alpine_hut|yes||||||||||||||||||,,,,
225777245|way|47.1974183|15.0543427|Obere Pussorhütte|||||||||||||||65||Gallmannsegg|Kainach bei Voitsberg|8573|||alpine_hut|detached|||||||||||||||||Q106497560|,,,,
225893393|way|48.5911361|14.7447183|Gmünder Hütte|Naturfreunde Gmünd||||||||980||||||134||Karlstift|Bad Großpertholz|3973|||alpine_hut|yes||||||||||||||||||,,,,
"226056573|way|46.7279413|12.7445247|Wieser Alm|||""Einkehr/Tagesbetrieb, keine Übernachtung""|||no|||||geoimage.at MaxRes|||||||||fast_food||alpine_hut|hut||||||||||||||||||",,,,
227108236|way|47.5621860|14.1003171|Spechtenseehütte|ÖAV Sektion Stainach||||||||1045||||||88||Wörschachwald|Stainach-Pürgg|8982|restaurant||alpine_hut|yes|||||||||||||yes||||Q1243826|de:Spechtenseehütte,,,,
227339284|way|47.6726821|15.3865059|Sohlenalm|||||||||1352|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
227906746|way|47.0800251|13.0904041|Untere Astenalm|||||||||||basemap.at||||10|Naßfelderweg||Bad Gastein|5645|||alpine_hut|cabin||||||||||||||||||,,,,
"228121969|way|47.4921231|14.8321692|Teicheneggalm|||||||||1570||""GPS, Geoimage.at MaxRes""|||||||||||alpine_hut|yes||||||||||||||||||",,,,
228963415|way|47.4275388|12.3724490|Hocheckhütte|||||||||1640||||||3|Hahnenkamm||Kitzbühel|6370|restaurant||alpine_hut|yes||||||||||||||||||,,,,
229072500|way|47.3524929|14.7945532|Untere Bodenhütte|||||||||||||||42||Feistritzgraben|Sankt Marein-Feistritz|8733|||alpine_hut|yes||||||||||||||||||,,,,
229589721|way|47.3651575|15.5336771|Haberlstall|||||||||||||||27|Mitterbachstraße||Gasen|8616|||alpine_hut|yes||||||||||||||||||,,,,
229925990|way|47.4166618|13.5708168|Ochsenalm|Thomas Danklmaier|May 15-Oct 31: 10:00-20:00||||||||||https://www.rittisberg.at/de/huetten/ochsenalm.html|+43 650 4764308|pretscher@a1.net|26||Mandling|Schladming|8974|||alpine_hut|yes||||||||||||||||||,,,,
230032449|way|47.2528242|12.8631953|Heubergalm|||||||||1665||geoimage.at||||23||Reit|Bruck an der Großglocknerstraße|5662|fast_food||alpine_hut|yes||||||||||||||||||,,,,
230164648|way|47.4116287|13.5876605|Wiesmahd Alm||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
230413092|way|47.3057985|14.0292539|Bräualm|||||||||1165|||||||||||||alpine_hut|yes||||||||||||||||||,,,,
"230413934|way|47.2518667|13.9739053|Rudolf-Schober-Hütte|""ÖAV, Sektion Stuhlecker""|Jun 01-Sep 29||27|||||1667||||||19b|Krakauhintermühlen|Grafenalm|Krakaudorf||restaurant||alpine_hut|hut||||||||||||||||||",,,,
230425967|way|47.5554815|12.7957776|Bergheim Hirschbichl|||||||||||||||8|Hintertal||Weissbach|5093|||alpine_hut|yes||||||||||||||||||,,,,
230697483|way|46.8321585|13.1251551|Feldnerhütte|Bruno Langkau||||||||2182||geoimage.at|http://huetten.alpenverein.at/huettenHome/DE/Home/index.php?huetteNr=0058|||1||Feldnerhütte|Greifenburg|9761|||alpine_hut|yes|||||||||||||||||Q42904521|de:Feldnerhütte,,,,
230697997|way|46.8166587|13.0293708|Hugo-Gerbers-Hütte|Gerhard Nesvadba||||||||2355||geoimage.at|http://hugogerbershuette.gebirgsverein.at/|+43/664/5954740|||||||||alpine_hut|yes|||||||||||||||||Q42953522|de:Hugo-Gerbers-Hütte,,,,
230698692|way|46.8385306|13.2572913|Salzkofelhütte|Erika Humer||||||||1987|||http://huetten.alpenverein.at/huettenHome/DE/Home/index.php?huetteNr=0199|+43/664/16 15 602|||||||||alpine_hut|yes|||||||||||||||||Q42902142|de:Salzkofelhütte,,,,
231021223|way|47.9078021|14.4045826|Anton-Schosser-Hütte|Sektion Steyr||||||||1157||||||44|Hohe-Dirn-Straße||Reichraming|4462|||alpine_hut|yes|||||||||||||||||Q587776|,,,,
231316619|way|47.7471180|15.8707951|Himberger Haus|Naturfreunde Himberg||||||||980||||+43 699 12324302||21|Rohrbacher Straße||Puchberg am Schneeberg|2734|||alpine_hut|yes||||||||||||no|||yes|||,,,,
231316621|way|47.7499241|15.8596131|Ternitzer Hütte|Naturfreunde Österreich||||||yes||1199||||+43 699 11149009||2||Hochschneeberg|Puchberg am Schneeberg|2734|||alpine_hut|||||||||||||yes|||recommended||Q1602927|de:Ternitzer Hütte,,,,
231499535|way|47.1254941|13.1012474|Stubneralm|||||||||||basemap.at|https://www.stubneralm.at/||info@stubneralm.at|23|Stubnerkogel||Bad Gastein|5645|||alpine_hut|house|||1|||||||||||||||,,,,
231623956|way|47.3587919|12.8568949|Schützingalm|||||||||1655|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
231768946|way|47.7111870|15.8817739|Waldburgangerhütte|||||||||1182|||https://www.alpenvereinaktiv.com/de/private-huette/waldburgangerhuette-am-gahns/9850197/|+43 688 8682827||57||Bodenwiese|Prigglitz|2640|restaurant||alpine_hut|cabin|||||||||||||||||Q2541203|de:Waldburgangerhütte,,,,
232170898|way|47.0515766|11.4045391|Trunahütte||||||||||||https://www.trunahuette.at/|+43 676 4134880||195|||Trins|6152|restaurant||alpine_hut|yes||||||||||||||||||,,,,
232388251|way|47.3920912|12.6827912|Rachkuchl|||||||||||geoimage.at||||80|Schönleitenweg||Saalbach-Hinterglemm|5753|biergarten||alpine_hut|yes||||||||||||||||||,,,,
232521425|way|47.6871721|13.9665211|Pühringerhütte|OeAV Sektion Wels||||||||1638|||https://www.alpenverein.at/puehringerhuette/|+43 720 920442||129||Gößl|Grundlsee|8993|||alpine_hut|yes||||yes|||||||||||recommended||Q2120915|de:Pühringerhütte,,,,
233053646|way|47.7409301|13.3482435|Arnikahütte||||||||||||||||||||||alpine_hut|cabin||||||||||||||||||,,,,
233053649|way|47.7528152|13.3552642|Lärchenhütte||We-Su||||||||||||||||||||alpine_hut|cabin||||||||||||||||||,,,,
233053650|way|47.7513433|13.3568297|Sausteigalm|||||||||||||||59||Laim|Sankt Gigen|5340|restaurant||alpine_hut|house||||||||||||||||||,,,,
233382674|way|47.4597751|13.6152849|Dachsteinsüdwandhütte|||||||||1871||||||51|Schildlehen||Ramsau am Dachstein|8972|restaurant||alpine_hut|yes|||||||||||||||||Q1156805|de:Dachsteinsüdwandhütte,,,,
233407311|way|46.7628858|15.0047090|Bodenhütte|||||||||1698|||||||||||||alpine_hut|||||||||||||||||||,,,,
233407313|way|46.7910139|15.0644620|Gregormichlalm|||||||||1243||||||87||Garanas|Schwanberg|8541|||alpine_hut|||||||||||||||||||,,,,
233407315|way|46.8025643|15.0542893|Suchaalm|||||||||1277||||||90||Garanas|Schwanberg|8530|||alpine_hut|||||||||||||||||||,,,,
233647338|way|46.6430514|12.7402296|Hochweißsteinhaus|Sektion Austria||||||||1868|||||||||||||alpine_hut|yes|||||||||||||||||Q1622528|de:Hochweißsteinhaus,,,,
"233768517|way|46.8482344|13.5942380|Millstätter Hütte 1880 m|AV-Hütte||""Geöffnet: Anfang Mai - Ende Oktober; 13 Betten, 11 Matratzenlager (näheres siehe Webseite)""|||||||||https://www.millstaetterhuette.at/|+43 664 73633439|alm@millstaetterhuette.at|12||Schwaigerschaft|Millstatt am See|9872|||alpine_hut|yes|||||||||||||||||Q101246693|",,,,
233819284|way|46.8584913|13.5557643|Hansbauer Hütte|||||||||1700||||||52|Am Tschiernock||Seeboden am Millstätter See|9871|restaurant||alpine_hut|yes||||||||||||||||||,,,,
233911921|way|47.2101608|13.1637421|Aigenalm-Paulhütte|Hermann Kreuzer  “Paulbauer”||||||||||geoimage.at|https://www.grossarltal.info/de/almen/aigenalm-paulhuette.html|+43 664 75003083||19|Niederaigen||Großarl|5611|restaurant||alpine_hut|yes||||||||||||||||||,,,,
233913409|way|47.2052542|13.1628175|Aigenalm - Mandlhütte|||||||||1342||geoimage.at|https://www.grossarltal.info/de/almen/aigenalm-mandlhuette.html|+43 6414 362|kreuzer.alois@aon.at|3|Mandldorf||Großarl|5611|restaurant||alpine_hut|yes||||||||||||||||||,,,,
234281770|way|47.3161498|12.5941374|Uttendorfer Hochsonnbergalm||May-Oct: Th-Su 09:00-18:00,Nov-Apr: Off|||||||1908||geoimage.at|https://www.uttendorf.com/de/sommer/almen_huetten|+4367761834551|||||||restaurant||alpine_hut|yes||||||||||||||||||,,,
234325602|way|47.6153348|15.6284724|Kaarlhütte|||||||||1314||||||18||Lambach|Mürzzuschlag|8680|||alpine_hut|cabin||||||||||||||||||,,,,
234458339|way|47.1419060|13.0053531|Lachkendlalm|||||||||||geoimage.at|||||||||||alpine_hut|yes||||||||||||||||||,,,,
234706390|way|47.0305669|11.2352059|Bänkenalm|||||||||1860|||||||||||||alpine_hut|||||||||||||||||||,,,,
235258557|way|46.8634646|14.6077808|Enzianhütte|Privat||||||||1492||||||1||Weißbergeralm|Klein St. Paul|9374|||alpine_hut|||||||||||||||||||,,,,
235508790|way|47.2412956|13.1240838|Brandlalm|||||||||||basemap.at||||1||Brandlalm|Dorfgastein|5632|restaurant||alpine_hut|house||||||||||||||||||,,,,
235508795|way|47.2460976|13.1463097|Heumoosalm|||||||||1618|||||||||||||alpine_hut|cabin||||||||||||||||||,,,,
235508796|way|47.2419608|13.1265995|Reiterhütte|||||||||1470|||https://www.gasteinertal.com/reiterhuette/|||1||Reiterhütte|Dorfgastein|5632|||alpine_hut|house||||||||||||||||||,,,,
235772028|way|47.8006700|14.4785508|Große Klaushütte|||||||||488|||http://www.kalkalpenweg.at/almen-huetten/grosse-klaushuette.html|+43 664 4535281|zellan.i@ennstal-net.at||||||||alpine_hut|yes||||||||||||||||http://www.kalkalpenweg.at/uploads/pics/grosse-klaushuette-npr.jpg||,,,,
235877494|way|46.8990110|13.9959602|Hoishütte|||||||private|||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
235888323|way|47.0956480|11.1946724|Oberissalm|OeAV Sektion Innsbruck||||||||1742|||https://www.oberissalm.tirol/|+43 (0)52262626|info@oberissalm.tirol||||||||alpine_hut|yes||||||||||||||||||,,,,
"235955307|way|47.7260433|15.8839701|""Halterhütte """"Hoida""""""|||||||||1135|||||||||||||alpine_hut|yes||||||||||||||||||",,,,
235955367|way|47.7321516|15.8294659|Naturfreundehaus Knofeleben|Naturfreunde||||||||1250|2012||https://www.knofeleben.at/|||1||Knofeleben|Reichenau an der Rax|2651|||alpine_hut|yes|||||||||||||||||Q1970294|de:Naturfreundehaus Knofeleben,,,,
236305574|way|46.8504889|14.6170517||||||||||1529||||||38||Prailing|Klein St. Paul|9373|||alpine_hut|cabin||||||||||||||||||,,,,
236307264|way|46.8340854|14.6591798|Wolfsberger Hütte|Sektion Wolfsberg||||||||1850||||||79||Aichberg|Wolfsberg|9411|||alpine_hut|yes||||||||||||||||||de:Wolfsberger Hütte,,,,
236778264|way|46.8409579|13.7225297|Aichholzerhütte|||||||||||||||12||Langalmtal|Radenthein|9545|||alpine_hut|||||||||||||||||||,,,,
237035038|way|47.3849029|10.9683595|Gasthof Ehrwalder Alm|||||||||1502||local knowledge||||3a||Ehrwalder Alm|Ehrwald|6632|||alpine_hut|yes||||||||||||yes||||||,,,,
237361264|way|47.7327190|15.5399165|Waxenegghütte|||||||||||survey,https://www.outdooractive.com/de/hut/muerzsteger-alpen/waxenegghuette/25979122/#dmdtab=oax-tab1||||14||Tirol|Neuberg an der Mürz|8692|||alpine_hut|yes||||||||||||||||||,,,
237432473|way|46.8672698|12.4981624|Geigenseehütte|||||||||2409|||||||||||||alpine_hut|yes||||||||||||||||||,,,,
237654924|way|47.6596069|12.6409273|Herbstalm||||||||||||https://www.heutal.at/de/almhuette-herbstalm||||||||||alpine_hut|residential|||1|||||||||||||||,,,,
238540375|way|47.0666437|14.9116564|Großebenhütte||Jun-Sep: Tu-Su 09:00-17:00|||||||1620|||https://www.steiermark.com/de/Urlaub-planen/Ausflugsziele/Grossebenhuette_isd_294644||b.schweighart@gmx.at|252||Hirschegg|Hirschegg-Pack|8584|||alpine_hut|yes||||||||||||||||||,,,,
239039300|way|47.1898442|9.8274903|Fraßenhütte|Sektion Vorarlberg||||||||1725|||https://www.frassenhuette.at|+43 664 1412437|info@frassenhuette.at|48||Muttersberg|Nüziders|6714|||alpine_hut|yes|||||||||||||||||Q53710023|de:Fraßenhütte,,,,
239985798|way|47.3867606|9.8283796|Bregenzer Hütte|Naturfreunde Vorarlberg|||||||||||https://bregenzerhuette.naturfreunde.at/|+43 (0)660 9941605|bregenzerhuette@naturfreunde.at|577||Klausberg-Vorderstück|Schwarzenberg|6867|||alpine_hut|residential|||||||||||||||||Q71041999|,,,,
240948561|way|46.9338713|15.1375354|Klugveitl||closed|||||||||||||38|Fallegg|Fallegg|Sankt Stefan ob Stainz|8511|restaurant||alpine_hut|yes||||||||||||||||||,,,,
"241494807|way|46.9628332|13.7421969|Jauchza! Hütte|Maria Hartl|""Jul-Oct Mo-Th,Sa,Su 10:00-18:00; Jul-Oct Fr 10:00-23:00; Jan-Feb Th,Fr 10:00-18:00""|""Hütte, Bergrestaurant, Apartments & Chalet""||||||||survey|https://www.jauchzahuette-nockberge.at|+43 664 4553350|info@jauchzahuette-nockberge.at|113|Innerkrems||Kremsbrücke|9862|restaurant||alpine_hut|yes|||||||||||||||recommended|||",,,,
242011475|way|47.7345114|14.9444491|Brunnecker Hütte|||||||||1465|||||||||||||alpine_hut|yes||||||||||||||||||,,,,
242248632|way|47.1455445|10.4877314|Grinner Schihütte|Skiclub Grins|Su|||||||1651||GeoImage.at MaxRes,basemap.at|||||||||||alpine_hut|yes||||||||||||||||||,,,
242250125|way|47.1664027|10.4936536|Augsburger Hütte|DAV Sektion Augsburg||||||||2289||||||1||Augsburger Hütte|Grins|6591|||alpine_hut|yes|||||||||||||||||Q760542|de:Augsburger Hütte,,,,
242877949|way|46.8610543|14.6703292|Ladinger Hütte|Engelbert Hartl||||||||1738|||https://www.saualpe.com/component/content/2-huetten/26-ladingerhuette.html|+436644437386||87||Lading|Wolfsberg|9411|||alpine_hut|yes||||||||||||||||||,,,,
243025732|way|47.6504803|15.2803715|||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
243263081|way|47.2463702|14.7877789|||||||||||||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
243309304|way|47.0260981|14.8194268|Peterer Hütte|||||||||1590||||||96||St. Peter|Reichenfels|9463|||alpine_hut|yes||||||||||||||||||,,,,
243631380|way|47.1631596|14.9043328|Steinplan Schutzhaus|Naturfreunde||||||||1670|||https://www.naturfreunde-huetten.at/steiermark/steinplan-schutzhaus/|||64|Sonnberg II||Kleinlobming|8734|restaurant||alpine_hut|yes||||||||||||||||||,,,,
243702590|way|47.4908702|14.9437029|Krumpalmhütte|||||||||1428||||||68||Krumpen|Trofaiach|8793|||alpine_hut|yes||||||||||||||||||,,,,
244065244|way|46.9609979|13.7383443|Penkerhütte|||||||||||||||141|Innerkrems||Kremsbrücke|9862|||alpine_hut|yes|||1|||||||||||||||,,,,
244307907|way|47.1899875|12.4774060|Jausenstation Gamsblick|||||||||||geoimage.at||+43664 4778756||64||Oberfelben|Mittersill|5730|||alpine_hut|yes||||||||||||||||||,,,,
244540242|way|47.6723895|13.3205856|Reithütte||||||||||||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
244540244|way|47.6763313|13.3214691|Posch'nhütte||||||||||||https://genneralm.at/de|+43664 9166341|office@genneralm.at||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
245210501|way|46.7585507|12.8900604|Hochstadelhaus|||||||||1780||||||5||Oberpirkach|Oberdrauburg|9781|||alpine_hut|yes|||||||||||||||||Q54805585|de:Hochstadelhaus,,,,
246267192|way|47.2796381|14.0794626|Kaltenbachalm||Jun-Sep|||||||1600||||||146||Sankt Nikolai|Sölk|8961|||alpine_hut|yes||||||||||||||||||,,,,
246269192|way|47.2785968|14.0926199|Erzherzog-Johann-Hütte|||||||||||||+43 3686 4355||204||Sankt Nikolai|Sölk|8961|restaurant||alpine_hut|yes||||||||||||||||||,,,,
246634739|way|46.9948171|10.2156765|Friedrichshafener Hütte|DAV Sektion Friedrichshafen||||||||2138||||+43-676-7908056||502|Hütten Ischgl||Ischgl|6562|||alpine_hut|yes||||||||||||no|||||Q1464263|de:Friedrichshafener Hütte,,,,
246634879|way|46.9947669|10.2154282|Schlafhaus||||||||||||||||||||||alpine_hut|yes||||||||||||no||||||,,,,
246697501|way|46.9531478|10.1908422|Menta-Alm||||||||||||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
249589756|way|48.6728605|14.7786765|Nebelsteinhütte|ÖAV Sektion Waldviertel||||||||1000||||||55||Maißen|Moorbad Harbach|3970|||alpine_hut|commercial||||||||||||yes||||||,,,,
252825586|way|47.3488233|15.8753529|Schutzhaus Masenberg|Fam. Roman Wilfinger GmbH|Mo-Fr 10:00-21:00,Sa-Su 09:00-21:00,We off|||||||||||||43||Oberneuberg|Pöllauberg|8225|||alpine_hut|yes||||||||||||||||http://commons.wikimedia.org/wiki/File:Former_Kernstockhaus_on_Masenberg.jpg||,,
"253233006|way|47.9796289|16.1638641|Vöslauer Hütte||""Tu-We,Fr-Su 09:00-17:00""||||||||||https://www.naturfreunde-huetten.at/niederoesterreich/voeslauerhuette/|+43 2252 71322||1|Mariazeller Zwickl||Bad Vöslau|2540|restaurant||alpine_hut|yes||||||||||||||||||",,,,
253330883|way|46.9513026|9.9109123|Madrisahütte|||||||||1663|||https://www.alpenvereinaktiv.com/de/selbstversorgerhuette/madrisahuette/6938648/|+49 6283 225244|||||||||alpine_hut|house|||||||||||||||||Q26211698|de:Madrisahütte,,,,
253342814|way|47.8119079|13.7233663|Naturfreundehaus- Kranabethhütte|||||||||1530|||https://www.kranabethhuette-feuerkogel.at/|+436502615596,+436643920001||9|Feuerkogel||Ebensee|4802|||alpine_hut|yes||||||||||||||||||,,,
253843700|way|47.1640923|13.1825803|Oberharbachalm|||||||||1612|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
254024662|way|47.1364084|13.2498660|Hühnerkaralm|||||||||||geoimage.at|||||||||restaurant||alpine_hut|hut||||||||||||||||||,,,,
254024666|way|47.1351094|13.2753453|Modereggalm|||||||||||geoimage.at||||41||See|Hüttschlag|5612|restaurant||alpine_hut|hut||||||||||||||||||,,,,
254434587|way|47.1647576|13.3019075|Glettenalm|||||||||1760||geoimage.at||||46|Karteis||Hüttschlag|5612|restaurant||alpine_hut|house||||||||||||||||||,,,,
254568994|way|47.1939501|13.2881136|Draugsteinalm-Steinmannhütte|Willi Huttegger  “Steinmannbauer”||||||||1779||geoimage.at|http://www.steinmannbauer.at/de/alm/alm/||info@steinmannbauer.at|40|Karteis||Hüttschlag|5612|restaurant||alpine_hut|house||||||||||||||||||,,,,
254569109|way|47.1939944|13.2885473|Draugsteinalm-Schrambachhütte|||||||||||geoimage.at|https://www.grossarltal.info/de/almen/draugsteinalm-schrambachhuette.html|+43 664 7670652||39|Karteis||Hüttschlag|5612|restaurant||alpine_hut|house||||||||||||||||||,,,,
254894512|way|46.8710036|13.3940534|Christebauerhütte||||||||||||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
255324844|way|47.2979809|9.7779140|Freschenhaus|Sektion Vorarlberg||||||||1846|||https://freschenhaus.at/||||||||||alpine_hut|yes|||||||||||||||||Q1248531|de:Freschenhaus,,,,
255538558|way|47.2350826|13.2616320|Großhütten|||||||||||geoimage.at||||77||Ellmau|Großarl|5611|fast_food||alpine_hut|house||||||||||||||||||,,,,
256214938|way|47.1917323|13.1770425|Bachalm|Christian Egger  “Untereben”||||||||||geoimage.at|https://www.grossarltal.info/de/almen/bachalm.html|+43 6414 532||3|Ebengasse||Großarl|5611|restaurant||alpine_hut|hut||||||||||||||||||,,,,
256335980|way|47.0930177|12.2516024|Warnsdorfer Hütte|Sektion Warnsdorf/Krimml|||88|||||2336|1891|Orthophoto: www.geoimage.at (c)|https://www.warnsdorferhuette.at/|+43 6564 8241|info@warnsdorferhuette.at|30|Oberkrimml||Krimml|5743|||alpine_hut|yes||||||||||||yes|||||Q2549585|de:Warnsdorfer Hütte,,,,
258066687|way|47.0043936|12.3982485|Bergeralm|||||||||1845|||www.praegraten.at/bergeralm|+43 676 9393 442|||||||||alpine_hut|yes||||||||||||||||||,,,,
258281265|way|47.4876564|10.5979855|Haldenseehaus|DAV Sektion Hohenstaufen Göppingen||||||||1150||http://www.dav-hohenstaufen.de/haldenseehaus|http://www.dav-hohenstaufen.de/haldenseehaus|+43 5675 8135|haldenseehaus@dav-goeppingen.de|64|Schmitte||Nesselwängle|6672|||alpine_hut|yes||||||||||||yes|||recommended||Q1570762|de:Haldenseehaus,,,,
258822612|way|46.7512970|13.4798868|Mähderhütte|||||||||1732||geoimage.at||||3||Seetal am Goldeck|Stockenboi|9714|||alpine_hut|hut||||||||||||||||||,,,,
258956895|way|46.7481806|13.4500528|Kapelleralm|||||||||1894||geoimage.at||+43 664 64 65 232|||||||||alpine_hut|||||||||||||||||||,,,,
259204986|way|46.7166781|15.0447927|Dreieckhütte|||||||||||||||169||Soboth|Eibiswald|8553|||alpine_hut|yes||||||||||||||||||,,,,
259246373|way|47.3228623|12.7191050|Pinzgauer Hütte|TVN||||||||1704|||https://www.pinzgauer-huette.at/|+43 (0) 65 49 78 61|info@pinzgauer-huette.at|145||Pinzgauer Hütte|Piesendorf|5721|||alpine_hut|yes|||||||||||||||||Q2096079|de:Pinzgauer Hütte,,,,
259259148|way|47.3068900|12.7668871|Areitalm|||||||||1400|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
260679671|way|47.0262589|10.9858672|Feuersteinhütte / Sattelalm||We-Su 10:00-18:00|||||||1505||||||240|Huben||Längenfeld|6444|restaurant||alpine_hut|yes|||||||||||||yes|||||,,,,
